order_id,category,price,discount_pct,payment_method,customer_order_count,customer_return_rate_hist,days_since_signup,delivery_days,is_weekend_order,size_variant,coupon_used,review_rating_at_purchase,returned
ORD107824,home,2075.46,13.0,prepaid_card,3,1.0,49,2,0,0,0,3.8,0
ORD107825,apparel,420.09,37.7,prepaid_card,4,0.0,148,3,0,1,0,4.0,1
ORD107826,apparel,5814.82,22.2,COD,4,1.0,157,3,0,1,0,5.0,1
ORD107827,electronics,5049.8,41.2,COD,3,0.0,333,4,0,0,0,4.0,0
ORD107828,electronics,1642.01,20.4,prepaid_card,7,0.16666666666666666,72,2,0,0,0,3.8,0
ORD107829,beauty,728.82,25.4,wallet,4,0.3333333333333333,185,3,1,0,1,3.6,0
ORD107830,home,922.59,5.2,UPI,8,0.0,76,9,1,0,0,4.5,0
ORD107831,beauty,1877.29,19.5,COD,4,0.3333333333333333,43,4,0,0,1,4.2,0
ORD107832,home,850.43,42.1,COD,2,1.0,834,3,0,0,1,4.4,1
ORD107833,apparel,2851.05,33.6,COD,7,0.0,59,1,0,1,0,3.7,0
ORD107834,beauty,1030.58,53.8,COD,7,0.0,329,3,0,0,0,4.0,0
ORD107835,electronics,262.19,33.8,UPI,8,0.14285714285714285,376,1,0,0,1,4.1,1
ORD107836,home,905.78,47.8,UPI,6,0.0,223,5,0,0,0,3.5,0
ORD107837,beauty,2133.01,27.4,prepaid_card,8,0.0,31,3,0,0,0,4.2,0
ORD107838,home,406.88,22.3,prepaid_card,5,0.5,204,1,1,0,0,4.5,0
ORD107839,footwear,1430.6,42.6,COD,5,0.0,178,3,0,1,1,4.2,0
ORD107840,grocery,6448.49,17.2,COD,2,1.0,28,6,0,0,0,4.1,0
ORD107841,footwear,1616.86,23.3,wallet,6,0.4,11,7,0,1,0,4.1,0
ORD107842,electronics,991.27,19.2,COD,3,0.0,242,2,1,0,1,4.7,0
ORD107843,beauty,189.41,20.1,prepaid_card,8,0.0,274,12,1,0,1,3.7,0
ORD107844,apparel,694.16,21.9,COD,4,1.0,58,2,0,1,0,4.3,1
ORD107845,beauty,709.24,36.0,COD,7,0.0,197,9,0,0,0,3.1,0
ORD107846,grocery,128.63,17.7,prepaid_card,8,0.0,215,3,0,0,0,3.8,0
ORD107847,electronics,1695.21,42.5,wallet,10,0.0,8,4,0,0,1,4.7,0
ORD107848,beauty,1456.56,23.3,prepaid_card,1,,113,6,0,0,0,5.0,0
ORD107849,electronics,840.37,51.8,wallet,1,,77,1,0,0,0,4.3,0
ORD107850,footwear,740.72,23.3,COD,1,,95,4,0,0,1,4.3,0
ORD107851,apparel,883.41,34.1,prepaid_card,5,0.0,176,5,0,1,0,4.7,1
ORD107852,electronics,1729.28,18.3,UPI,2,0.0,17,6,1,0,1,3.5,0
ORD107853,home,352.03,22.8,prepaid_card,5,0.5,14,2,0,0,0,4.0,1
ORD107854,footwear,573.25,23.3,COD,1,,202,2,1,1,0,4.6,0
ORD107855,electronics,2405.34,23.5,COD,14,0.0,8,4,1,0,0,4.3,1
ORD107856,beauty,4611.16,33.9,COD,10,0.0,491,1,0,0,1,4.8,0
ORD107857,footwear,2410.52,36.0,COD,5,0.25,303,2,0,1,0,4.3,1
ORD107858,home,818.94,33.2,COD,6,0.6,181,2,0,0,0,4.7,0
ORD107859,home,1794.21,40.4,prepaid_card,6,0.2,25,4,0,0,0,4.4,0
ORD107860,apparel,189.45,28.5,prepaid_card,4,0.3333333333333333,217,6,0,1,0,3.8,0
ORD107861,beauty,946.77,41.5,UPI,5,0.0,53,1,0,0,0,4.9,1
ORD107862,home,951.88,37.6,COD,6,0.2,89,5,1,0,1,3.9,1
ORD107863,grocery,748.89,25.8,COD,15,0.35714285714285715,61,3,1,0,0,4.1,0
ORD107864,beauty,673.19,43.9,prepaid_card,4,0.0,300,4,0,0,1,4.1,0
ORD107865,beauty,438.85,8.5,COD,4,0.3333333333333333,308,3,0,0,0,4.0,1
ORD107866,footwear,1438.31,18.1,prepaid_card,2,0.0,628,2,0,1,0,4.5,1
ORD107867,grocery,182.41,31.8,COD,4,0.6666666666666666,784,2,0,0,1,3.8,0
ORD107868,apparel,415.93,68.1,COD,3,0.0,69,1,0,1,0,4.2,0
ORD107869,home,1293.97,38.6,UPI,9,0.0,385,8,0,0,1,4.2,0
ORD107870,electronics,1103.33,18.9,COD,4,0.3333333333333333,80,4,1,0,1,3.8,1
ORD107871,apparel,214.73,15.3,COD,3,0.5,200,4,1,1,1,3.5,1
ORD107872,apparel,57.39,6.6,prepaid_card,6,0.4,229,2,1,1,0,3.6,1
ORD107873,home,481.89,35.1,UPI,2,1.0,223,3,0,0,0,4.5,0
ORD107874,electronics,206.83,38.9,prepaid_card,6,0.6,38,9,1,0,1,4.1,0
ORD107875,apparel,373.84,27.8,COD,2,0.0,54,2,1,1,0,3.7,1
ORD107876,footwear,327.48,14.6,wallet,8,0.2857142857142857,494,4,0,1,0,4.2,0
ORD107877,electronics,510.86,5.4,UPI,5,0.0,46,2,0,0,1,3.5,0
ORD107878,home,594.37,18.6,prepaid_card,14,0.46153846153846156,20,3,0,0,0,4.3,1
ORD107879,accessories,1719.04,36.8,COD,11,0.3,326,9,0,0,1,3.3,0
ORD107880,apparel,1093.42,50.4,UPI,10,0.0,482,5,0,1,0,3.6,0
ORD107881,grocery,688.52,28.0,UPI,10,0.0,5,1,0,0,0,4.2,0
ORD107882,accessories,263.33,25.2,UPI,6,0.4,133,3,0,0,1,3.6,0
ORD107883,apparel,143.21,34.4,prepaid_card,9,0.0,71,5,1,1,0,4.0,0
ORD107884,apparel,664.63,20.0,prepaid_card,4,0.3333333333333333,1097,2,0,1,0,3.9,1
ORD107885,footwear,447.88,14.6,COD,1,,239,6,0,0,0,4.4,0
ORD107886,home,434.59,42.1,prepaid_card,3,0.5,260,1,0,0,0,3.9,0
ORD107887,beauty,128.93,13.3,prepaid_card,4,0.0,426,1,1,0,0,4.1,0
ORD107888,accessories,301.51,38.1,COD,13,0.08333333333333333,300,4,1,0,1,4.4,0
ORD107889,electronics,351.57,10.9,UPI,5,0.0,79,5,0,0,0,4.7,0
ORD107890,apparel,426.73,3.6,COD,10,0.4444444444444444,264,5,1,1,1,3.7,1
ORD107891,home,3599.08,11.0,COD,3,0.5,71,4,0,0,0,2.7,0
ORD107892,footwear,665.57,5.2,prepaid_card,5,0.0,203,4,0,1,1,4.1,0
ORD107893,apparel,1074.89,67.9,COD,6,0.0,189,2,1,1,1,4.5,0
ORD107894,accessories,209.13,11.6,prepaid_card,5,0.0,78,8,0,0,0,4.4,0
ORD107895,footwear,393.74,22.9,prepaid_card,5,1.0,148,7,0,0,1,4.0,1
ORD107896,accessories,1028.85,37.7,COD,3,0.0,319,5,1,0,1,3.4,0
ORD107897,apparel,876.64,52.5,wallet,7,0.0,65,7,0,1,1,4.7,0
ORD107898,beauty,573.38,5.0,COD,2,0.0,62,6,0,0,0,4.0,0
ORD107899,grocery,2497.06,32.1,COD,5,0.25,67,3,0,0,0,4.0,0
ORD107900,home,341.49,39.5,UPI,5,0.25,311,2,1,0,0,4.6,0
ORD107901,apparel,951.52,27.9,COD,3,0.5,62,3,1,1,0,4.3,0
ORD107902,apparel,949.81,2.8,prepaid_card,6,0.4,637,3,1,1,0,5.0,0
ORD107903,beauty,1940.61,12.1,prepaid_card,7,0.0,36,5,1,0,0,3.3,0
ORD107904,apparel,961.87,23.2,COD,4,0.0,129,3,1,1,1,3.6,1
ORD107905,apparel,990.15,35.8,prepaid_card,2,1.0,343,1,0,1,1,3.7,1
ORD107906,electronics,12074.36,31.0,wallet,11,0.1,69,1,1,0,0,3.4,0
ORD107907,accessories,407.61,42.7,prepaid_card,4,0.0,38,5,1,0,0,3.8,0
ORD107908,footwear,475.41,19.2,COD,4,0.3333333333333333,128,6,0,1,1,3.8,0
ORD107909,electronics,248.58,40.3,COD,6,0.0,238,1,1,0,0,4.3,0
ORD107910,accessories,62.34,19.6,COD,3,0.5,289,4,0,0,1,4.8,0
ORD107911,footwear,2344.9,13.6,COD,13,0.0,484,6,0,0,1,3.8,1
ORD107912,footwear,2979.56,48.7,prepaid_card,6,0.6,27,7,1,1,0,4.3,1
ORD107913,apparel,1441.84,6.2,prepaid_card,3,0.0,60,4,0,0,1,3.6,0
ORD107914,footwear,2353.6,76.9,COD,8,0.14285714285714285,276,5,0,1,0,5.0,0
ORD107915,accessories,1879.49,9.8,COD,9,0.25,181,2,0,0,1,3.6,0
ORD107916,beauty,862.15,39.4,prepaid_card,3,0.0,4,2,0,0,1,3.6,0
ORD107917,home,2732.19,41.0,COD,6,0.0,107,3,1,0,0,3.8,0
ORD107918,apparel,7306.8,27.4,prepaid_card,7,0.16666666666666666,8,4,1,1,0,5.0,0
ORD107919,accessories,551.44,26.0,prepaid_card,10,0.3333333333333333,661,5,0,0,0,3.5,0
ORD107920,electronics,243.57,38.4,wallet,9,0.125,106,1,0,0,0,4.2,0
ORD107921,beauty,247.89,24.7,wallet,2,1.0,2,2,0,0,1,4.3,0
ORD107922,grocery,2254.88,31.4,COD,9,0.25,190,2,1,0,1,2.5,0
ORD107923,apparel,851.35,15.9,prepaid_card,4,0.0,119,1,0,1,1,3.3,0
ORD107924,home,1804.92,15.8,UPI,1,,306,6,0,0,1,4.5,0
ORD107925,beauty,243.84,37.4,COD,3,0.5,80,6,1,0,1,5.0,0
ORD107926,apparel,2055.44,15.5,UPI,9,0.375,15,5,1,1,0,5.0,0
ORD107927,electronics,1158.18,18.0,wallet,1,,82,3,1,0,0,3.3,0
ORD107928,beauty,858.08,22.2,UPI,6,0.4,20,2,0,0,1,4.0,0
ORD107929,home,1214.81,29.1,COD,7,0.16666666666666666,291,4,0,0,0,5.0,1
ORD107930,electronics,178.32,28.4,prepaid_card,11,0.1,344,3,0,0,0,3.9,0
ORD107931,electronics,105.55,31.4,prepaid_card,10,0.4444444444444444,446,4,1,0,0,4.0,0
ORD107932,apparel,966.87,38.6,prepaid_card,3,0.0,83,6,0,1,1,3.2,0
ORD107933,footwear,311.71,10.9,UPI,8,0.2857142857142857,149,5,0,1,0,3.7,1
ORD107934,home,962.86,34.1,UPI,4,0.3333333333333333,179,1,0,0,0,4.3,0
ORD107935,apparel,633.54,12.4,wallet,7,0.6666666666666666,297,4,1,0,1,4.2,0
ORD107936,electronics,3723.9,32.0,wallet,15,0.6428571428571429,113,2,0,0,1,3.5,0
ORD107937,apparel,1080.2,21.1,COD,8,0.2857142857142857,743,1,0,1,0,4.0,0
ORD107938,grocery,340.72,49.8,COD,5,0.5,106,4,0,0,0,4.8,0
ORD107939,home,779.41,31.9,COD,8,0.2857142857142857,87,5,0,0,0,3.2,0
ORD107940,footwear,359.84,41.2,COD,7,0.0,114,1,0,1,0,4.0,0
ORD107941,home,475.55,26.0,wallet,5,0.25,228,1,0,0,0,4.2,0
ORD107942,beauty,264.24,48.7,COD,3,0.0,98,4,0,0,1,3.5,0
ORD107943,electronics,3904.29,51.3,COD,6,0.0,43,6,1,0,1,3.6,0
ORD107944,electronics,584.71,16.9,prepaid_card,2,0.0,33,6,0,0,0,4.2,0
ORD107945,beauty,391.03,15.3,prepaid_card,5,0.0,118,4,1,0,0,3.0,0
ORD107946,beauty,488.24,8.0,COD,7,0.0,389,2,1,0,0,4.4,0
ORD107947,footwear,338.78,27.2,wallet,5,0.0,368,4,0,1,1,4.1,0
ORD107948,electronics,1964.9,20.3,wallet,5,0.0,137,1,1,0,1,3.7,0
ORD107949,accessories,179.19,50.9,COD,1,,21,3,1,0,1,4.6,0
ORD107950,beauty,702.47,41.2,COD,3,0.5,183,3,0,0,1,3.8,0
ORD107951,electronics,176.24,10.4,prepaid_card,3,0.0,1418,1,1,0,0,3.5,0
ORD107952,home,1552.88,17.5,prepaid_card,6,0.4,32,3,1,0,1,4.0,0
ORD107953,footwear,202.32,22.9,COD,5,0.75,55,4,0,0,0,3.8,1
ORD107954,home,277.5,47.3,UPI,2,1.0,524,2,1,0,1,4.6,0
ORD107955,electronics,1046.52,62.3,prepaid_card,12,0.0,384,5,0,0,0,4.1,0
ORD107956,apparel,2025.89,49.6,prepaid_card,5,0.0,637,5,0,1,0,4.5,0
ORD107957,home,583.31,10.9,COD,7,0.0,61,4,0,0,0,3.6,0
ORD107958,apparel,291.67,50.1,COD,4,0.0,117,5,0,1,1,4.1,0
ORD107959,grocery,2553.36,48.0,UPI,6,0.4,538,4,0,0,0,5.0,0
ORD107960,footwear,200.0,13.9,UPI,6,0.2,168,6,1,1,0,4.2,0
ORD107961,footwear,1102.92,39.2,UPI,4,0.3333333333333333,232,4,1,1,0,3.8,0
ORD107962,accessories,874.23,59.0,UPI,5,0.0,110,4,0,0,0,3.8,0
ORD107963,apparel,1122.5,41.9,COD,2,0.0,78,2,0,1,0,4.5,0
ORD107964,accessories,987.22,26.0,COD,2,1.0,13,1,0,0,0,4.0,0
ORD107965,home,1690.96,40.8,COD,10,0.2222222222222222,94,1,1,0,0,3.9,0
ORD107966,beauty,1157.99,52.7,COD,2,0.0,254,1,1,0,0,4.4,0
ORD107967,apparel,352.2,54.4,prepaid_card,5,0.0,401,8,0,1,0,4.4,0
ORD107968,home,948.53,49.2,prepaid_card,7,0.0,798,5,0,0,0,3.4,0
ORD107969,beauty,232.39,10.2,prepaid_card,12,0.18181818181818182,47,4,0,0,0,4.3,0
ORD107970,home,380.08,7.1,COD,5,0.25,124,5,0,0,0,4.1,0
ORD107971,electronics,509.33,3.1,UPI,5,0.0,703,3,1,0,0,3.6,0
ORD107972,accessories,994.79,28.7,COD,4,0.0,556,1,0,0,1,4.7,0
ORD107973,apparel,250.64,38.8,COD,3,0.0,81,6,1,1,1,4.1,0
ORD107974,beauty,199.26,9.0,wallet,2,0.0,78,3,1,0,1,4.4,0
ORD107975,footwear,2889.86,9.2,prepaid_card,4,0.0,160,1,0,1,1,3.2,0
ORD107976,grocery,3278.04,49.3,prepaid_card,10,0.1111111111111111,60,5,0,0,0,4.4,0
ORD107977,apparel,467.34,20.1,UPI,2,1.0,22,8,0,1,0,4.8,0
ORD107978,apparel,189.49,55.0,prepaid_card,3,0.5,12,7,0,1,0,3.8,0
ORD107979,home,1460.27,13.6,UPI,19,0.16666666666666666,121,5,0,0,0,4.1,0
ORD107980,beauty,594.36,48.5,COD,6,0.0,143,7,0,0,0,3.8,0
ORD107981,grocery,190.18,37.7,wallet,3,0.5,598,1,0,0,0,2.8,0
ORD107982,beauty,379.54,5.1,prepaid_card,2,0.0,196,5,1,0,0,3.2,0
ORD107983,apparel,3120.11,9.4,UPI,2,0.0,294,2,0,1,0,4.2,0
ORD107984,electronics,2101.44,46.3,UPI,4,0.0,27,5,0,0,0,5.0,0
ORD107985,home,226.82,32.0,prepaid_card,12,0.09090909090909091,440,1,1,0,0,4.4,0
ORD107986,beauty,1897.47,60.6,wallet,2,0.0,29,1,0,0,0,4.5,0
ORD107987,home,435.35,33.7,UPI,4,1.0,79,6,0,0,1,4.3,0
ORD107988,electronics,1108.53,31.4,COD,8,0.2857142857142857,125,4,0,0,0,4.1,0
ORD107989,grocery,771.62,47.1,UPI,9,0.25,26,4,0,0,0,5.0,0
ORD107990,apparel,579.54,35.3,COD,4,0.3333333333333333,52,2,1,1,0,4.1,0
ORD107991,electronics,1504.21,32.2,COD,3,0.0,275,2,0,0,0,3.8,0
ORD107992,accessories,1387.04,35.6,UPI,11,0.5,80,1,0,0,0,2.7,0
ORD107993,footwear,1092.08,13.1,COD,4,0.0,115,3,1,1,0,4.0,0
ORD107994,electronics,341.05,44.5,prepaid_card,3,0.0,122,5,0,0,0,3.8,0
ORD107995,accessories,981.37,31.4,prepaid_card,2,0.0,261,5,0,0,0,4.3,0
ORD107996,apparel,458.61,7.5,prepaid_card,9,0.25,231,2,1,1,0,5.0,0
ORD107997,electronics,1360.76,44.6,prepaid_card,13,0.0,14,1,1,0,0,4.3,0
ORD107998,electronics,352.17,16.5,COD,5,0.0,49,6,0,0,1,4.7,0
ORD107999,accessories,551.4,8.2,COD,7,0.3333333333333333,376,8,0,0,1,4.6,0
ORD108000,footwear,1021.14,63.7,COD,2,0.0,62,1,0,1,0,4.3,1
ORD108001,electronics,224.03,52.6,prepaid_card,4,0.0,837,5,0,0,1,4.6,0
ORD108002,electronics,1160.26,20.7,COD,3,0.0,412,2,0,0,0,4.2,0
ORD108003,footwear,246.93,47.3,UPI,9,0.0,72,2,1,0,0,3.9,0
ORD108004,footwear,2241.16,46.5,prepaid_card,5,0.25,118,6,1,1,1,3.8,0
ORD108005,apparel,5566.92,58.5,prepaid_card,3,0.0,243,3,1,1,0,4.9,0
ORD108006,electronics,1696.47,31.6,COD,5,0.0,74,1,0,0,0,3.7,0
ORD108007,grocery,337.05,34.9,UPI,5,0.0,58,1,0,0,0,4.7,0
ORD108008,grocery,1246.87,28.6,COD,4,0.3333333333333333,174,2,0,0,1,4.4,0
ORD108009,apparel,1145.1,14.7,wallet,9,0.0,305,2,0,1,1,4.1,0
ORD108010,beauty,1257.11,19.8,prepaid_card,4,0.0,108,2,0,0,1,3.5,0
ORD108011,apparel,430.68,44.5,prepaid_card,4,0.0,28,2,0,1,1,3.6,0
ORD108012,apparel,1368.65,38.1,COD,7,0.16666666666666666,102,4,1,1,0,4.7,0
ORD108013,home,364.35,17.4,COD,1,,103,4,1,0,0,4.0,0
ORD108014,home,509.95,16.9,wallet,8,0.2857142857142857,479,1,0,0,1,4.8,0
ORD108015,home,1631.28,21.3,wallet,6,0.2,263,8,0,0,0,4.6,0
ORD108016,grocery,3517.81,5.8,prepaid_card,2,0.0,433,3,0,0,0,4.6,0
ORD108017,accessories,1118.16,12.6,prepaid_card,3,0.0,337,5,0,0,0,4.2,0
ORD108018,apparel,266.89,37.0,COD,2,0.0,238,4,0,1,0,3.6,1
ORD108019,home,1797.64,24.5,prepaid_card,6,0.4,202,5,1,0,1,4.9,0
ORD108020,accessories,536.97,23.6,prepaid_card,1,,13,6,1,0,1,3.9,0
ORD108021,beauty,2587.7,11.6,UPI,1,,360,2,0,0,0,4.2,0
ORD108022,beauty,1223.59,50.9,prepaid_card,1,,382,7,0,0,1,4.5,0
ORD108023,apparel,472.2,47.0,wallet,1,,209,6,0,1,0,3.3,0
ORD108024,home,994.24,20.6,UPI,4,0.0,743,1,0,0,0,4.5,0
ORD108025,apparel,8821.61,24.8,COD,16,0.13333333333333333,108,4,0,1,1,3.8,1
ORD108026,electronics,1016.23,5.8,prepaid_card,9,0.0,14,5,0,0,0,3.6,1
ORD108027,apparel,951.06,50.9,prepaid_card,2,0.0,23,4,0,1,0,4.1,0
ORD108028,home,277.57,10.0,UPI,4,0.0,256,4,0,0,1,4.6,0
ORD108029,apparel,201.85,42.6,wallet,5,0.0,400,2,1,1,1,5.0,0
ORD108030,apparel,299.19,21.3,COD,3,0.0,37,1,1,1,1,3.7,0
ORD108031,electronics,553.45,34.4,UPI,8,0.14285714285714285,28,1,1,0,1,4.7,0
ORD108032,electronics,619.37,23.2,UPI,2,0.0,422,4,0,0,0,3.3,0
ORD108033,home,437.68,15.5,COD,3,0.0,653,1,1,0,0,3.6,0
ORD108034,electronics,426.16,58.1,prepaid_card,5,0.25,230,3,1,0,0,3.2,0
ORD108035,apparel,1106.96,49.9,COD,6,0.2,503,3,1,1,1,3.6,0
ORD108036,beauty,1651.06,35.2,COD,3,0.0,321,2,0,0,0,4.0,0
ORD108037,beauty,1005.75,14.8,COD,10,0.1111111111111111,18,7,0,0,0,3.2,0
ORD108038,accessories,237.27,5.3,COD,7,0.0,438,1,0,0,1,4.8,0
ORD108039,electronics,881.92,68.4,COD,3,0.0,260,2,0,0,0,3.2,1
ORD108040,electronics,891.13,23.7,COD,3,0.0,288,1,0,0,0,5.0,0
ORD108041,beauty,462.25,45.7,COD,6,0.2,19,6,0,0,1,3.9,0
ORD108042,apparel,343.08,25.6,UPI,5,0.25,114,5,0,1,1,3.9,0
ORD108043,apparel,516.2,39.6,wallet,9,0.5,272,1,1,1,1,4.9,0
ORD108044,beauty,1084.97,45.3,prepaid_card,7,0.3333333333333333,160,1,0,0,1,3.4,0
ORD108045,apparel,2837.55,32.2,COD,9,0.125,125,2,0,1,0,5.0,0
ORD108046,apparel,3060.43,68.2,wallet,6,0.0,60,3,1,0,1,3.5,1
ORD108047,apparel,321.95,15.3,COD,4,0.3333333333333333,35,6,1,0,1,3.4,1
ORD108048,home,3275.96,47.1,prepaid_card,2,0.0,802,3,0,0,0,4.1,0
ORD108049,beauty,196.14,18.2,UPI,3,0.0,262,3,0,0,0,3.2,0
ORD108050,beauty,536.76,22.7,COD,8,0.0,30,5,0,0,0,4.5,0
ORD108051,accessories,586.32,28.5,prepaid_card,3,0.0,160,6,1,0,1,5.0,0
ORD108052,beauty,1195.65,50.2,UPI,14,0.0,119,6,0,0,1,4.6,0
ORD108053,grocery,429.29,37.7,COD,9,0.25,769,6,0,0,1,3.5,0
ORD108054,home,523.47,10.9,COD,8,0.2857142857142857,330,2,0,0,0,3.6,0
ORD108055,apparel,1233.67,8.5,COD,4,0.3333333333333333,33,2,1,1,0,4.1,0
ORD108056,apparel,676.29,17.2,UPI,10,0.2222222222222222,295,1,0,1,0,3.5,0
ORD108057,electronics,224.53,1.0,COD,7,0.0,57,4,0,0,0,4.3,0
ORD108058,electronics,115.55,35.7,prepaid_card,5,0.0,205,6,1,0,0,3.9,0
ORD108059,accessories,122.29,8.6,UPI,9,0.0,381,4,0,0,1,4.5,0
ORD108060,footwear,2235.16,27.7,prepaid_card,1,,11,4,1,1,0,4.2,0
ORD108061,electronics,2983.8,23.1,COD,4,0.0,138,3,1,0,1,4.5,0
ORD108062,beauty,602.76,4.7,COD,2,0.0,725,6,1,0,1,2.7,0
ORD108063,accessories,1015.6,36.6,prepaid_card,5,0.0,133,6,1,0,0,4.7,0
ORD108064,beauty,1783.04,47.1,COD,7,0.16666666666666666,109,6,0,0,1,4.1,0
ORD108065,grocery,1106.78,24.8,COD,6,0.0,46,3,0,0,1,3.4,0
ORD108066,electronics,492.49,25.9,prepaid_card,7,0.8333333333333334,326,4,0,0,0,4.1,0
ORD108067,accessories,3370.1,32.8,COD,5,0.5,407,6,0,0,0,4.3,0
ORD108068,electronics,430.47,18.6,UPI,1,,128,5,0,0,1,3.6,1
ORD108069,electronics,137.23,22.9,wallet,6,0.0,285,1,0,0,0,4.3,0
ORD108070,accessories,992.75,20.9,COD,8,0.14285714285714285,237,1,0,0,1,3.9,1
ORD108071,apparel,886.01,34.3,COD,4,0.0,167,5,1,1,0,4.5,1
ORD108072,footwear,4957.64,47.9,COD,6,0.2,137,5,0,1,1,3.9,0
ORD108073,footwear,1961.65,24.3,COD,5,0.0,260,5,0,1,0,3.9,0
ORD108074,apparel,871.54,13.3,COD,5,0.0,43,2,0,1,1,4.3,1
ORD108075,apparel,1045.19,7.9,COD,13,0.25,87,5,0,1,0,4.6,0
ORD108076,beauty,1282.4,7.8,COD,5,0.25,98,3,0,0,1,4.5,0
ORD108077,home,44.46,31.7,UPI,5,0.25,263,5,0,0,1,5.0,1
ORD108078,footwear,7662.61,9.3,UPI,1,,440,6,0,1,1,4.1,0
ORD108079,home,340.03,24.6,prepaid_card,4,0.0,14,1,0,0,0,4.3,0
ORD108080,beauty,2783.0,30.5,prepaid_card,3,0.5,128,5,0,0,0,4.4,0
ORD108081,grocery,319.54,25.5,COD,2,0.0,172,1,0,0,1,4.2,0
ORD108082,footwear,2265.04,52.7,COD,6,0.0,205,3,0,0,0,3.3,0
ORD108083,footwear,415.95,34.1,UPI,6,0.2,135,7,0,1,0,4.7,0
ORD108084,apparel,1069.3,32.6,UPI,9,0.0,154,2,0,1,0,3.7,0
ORD108085,apparel,1559.7,9.3,COD,13,0.25,102,5,0,1,0,4.8,0
ORD108086,footwear,224.3,20.6,COD,8,0.42857142857142855,840,3,1,1,0,3.3,0
ORD108087,electronics,438.13,44.4,COD,7,0.0,455,3,1,0,0,4.1,0
ORD108088,apparel,569.91,35.3,COD,3,0.0,41,8,1,1,1,3.8,0
ORD108089,apparel,838.17,28.3,prepaid_card,10,0.2222222222222222,82,3,0,1,1,4.4,0
ORD108090,grocery,654.86,10.0,COD,6,0.2,21,4,0,0,1,5.0,0
ORD108091,beauty,550.32,21.5,prepaid_card,3,0.0,29,4,0,0,0,4.5,0
ORD108092,grocery,1786.98,17.7,wallet,11,0.5,151,6,0,0,0,3.5,1
ORD108093,electronics,1616.07,24.6,prepaid_card,6,0.4,478,2,0,0,1,4.2,0
ORD108094,beauty,642.07,48.3,COD,5,0.25,415,5,0,0,0,3.8,0
ORD108095,beauty,2281.19,13.1,prepaid_card,8,0.0,227,4,0,0,1,4.6,0
ORD108096,apparel,213.89,47.3,COD,4,0.3333333333333333,389,6,1,1,1,5.0,1
ORD108097,footwear,891.51,44.1,COD,4,0.0,20,4,0,1,0,3.1,0
ORD108098,apparel,1101.94,34.3,prepaid_card,2,0.0,45,3,1,1,0,4.9,0
ORD108099,apparel,512.95,39.0,prepaid_card,10,0.3333333333333333,25,5,0,1,0,4.1,1
ORD108100,accessories,1053.19,12.5,UPI,7,0.0,486,3,1,0,0,3.6,0
ORD108101,grocery,885.59,25.4,COD,7,0.16666666666666666,181,2,0,0,1,4.2,0
ORD108102,apparel,369.44,4.4,UPI,6,0.4,458,4,0,1,0,3.8,0
ORD108103,apparel,377.8,35.1,prepaid_card,5,0.25,227,5,0,1,0,4.9,0
ORD108104,home,356.74,26.8,UPI,6,0.6,104,7,1,0,1,4.7,0
ORD108105,footwear,79.48,29.0,prepaid_card,4,0.0,34,1,0,1,1,2.8,0
ORD108106,beauty,784.39,21.3,prepaid_card,7,0.3333333333333333,60,4,0,0,0,3.6,0
ORD108107,apparel,59.5,34.8,UPI,5,0.5,267,3,1,1,1,4.3,1
ORD108108,apparel,750.26,2.3,COD,10,0.1111111111111111,19,4,1,1,0,4.7,0
ORD108109,footwear,525.87,30.2,prepaid_card,3,0.0,279,3,0,1,1,4.2,0
ORD108110,apparel,846.04,56.5,prepaid_card,4,0.6666666666666666,141,4,0,1,0,4.1,1
ORD108111,footwear,1997.88,29.1,prepaid_card,4,0.0,574,4,0,1,0,3.9,0
ORD108112,beauty,81.08,1.6,prepaid_card,5,0.25,219,3,1,0,1,3.8,0
ORD108113,apparel,1264.68,41.4,prepaid_card,4,0.0,267,4,0,1,0,4.1,0
ORD108114,apparel,143.17,23.3,prepaid_card,7,0.5,462,4,0,1,0,3.7,0
ORD108115,apparel,388.38,36.6,prepaid_card,7,0.0,351,6,0,1,0,3.0,0
ORD108116,accessories,1438.46,31.9,prepaid_card,3,1.0,102,1,0,0,1,2.6,1
ORD108117,electronics,538.97,21.2,COD,4,0.3333333333333333,64,4,1,0,0,2.8,1
ORD108118,accessories,1003.08,12.6,COD,7,0.16666666666666666,14,5,0,0,0,3.8,0
ORD108119,home,102.51,33.2,prepaid_card,5,0.5,19,3,1,0,0,4.0,0
ORD108120,footwear,803.62,28.6,prepaid_card,1,,203,3,1,1,0,3.9,0
ORD108121,electronics,1651.52,44.2,UPI,2,1.0,75,2,1,0,0,3.3,0
ORD108122,electronics,745.77,27.5,COD,2,0.0,251,4,0,0,1,4.1,1
ORD108123,accessories,1303.51,18.6,prepaid_card,6,0.6,208,4,0,0,0,4.7,1
ORD108124,footwear,661.27,21.5,COD,8,0.5714285714285714,281,3,0,1,0,4.2,1
ORD108125,accessories,1489.54,12.3,prepaid_card,11,0.2,408,3,1,0,1,4.5,0
ORD108126,electronics,159.81,11.3,UPI,4,0.3333333333333333,305,2,0,0,1,3.7,0
ORD108127,home,2368.57,23.9,UPI,2,0.0,115,3,0,0,1,3.9,0
ORD108128,home,240.46,28.0,COD,5,0.0,225,3,0,0,1,3.8,0
